"Time","Vmon.U1","Vmon.U2","Vmon.U3","Vmon.U4","Vmon.U5","Vmon.U6","Vmon.U7","Vmon.U8","Vmon.U9","Vmon.U10"
1604945119050,0.862187890625,0.86256390625,0.862528671875,0.862454921875,0.862362578125,0.862242265625,0.8622665625,0.862596875,0.86203328125,0.86244171875
1604945132383,0.86239125,0.8627671875,0.86272734375,0.86265171875,0.86255390625,0.862429375,0.86245765625,0.862785078125,0.862218984375,0.86263453125
1604945145797,0.8628415625,0.863215703125,0.863175546875,0.863100234375,0.86300578125,0.862892265625,0.86292921875,0.863245,0.86268390625,0.8630965625
1604945159215,0.861910234375,0.862293828125,0.8622559375,0.86217234375,0.86208234375,0.861969296875,0.861995546875,0.862298515625,0.86174671875,0.862159765625
1604945172586,0.86217953125,0.862567421875,0.86252078125,0.862433828125,0.86234140625,0.8622275,0.8622634375,0.862558125,0.8620053125,0.86241625
1604945185923,0.86274171875,0.86310765625,0.863063828125,0.86298546875,0.86289125,0.862780625,0.862813359375,0.8631375,0.8625665625,0.862985859375
1604945199416,0.861812265625,0.8621896875,0.862148125,0.86205703125,0.861971171875,0.86185921875,0.861888828125,0.862194375,0.861643671875,0.8620584375
1604945212905,0.86203421875,0.86241109375,0.8623675,0.86227234375,0.86218515625,0.862073125,0.862097734375,0.862397890625,0.861847421875,0.862260703125
1604945226397,0.862604921875,0.8629746875,0.862931484375,0.86285375,0.862753984375,0.86264234375,0.862672421875,0.8629984375,0.86242671875,0.8628421875
1604945239786,0.8621884375,0.8625509375,0.862514375,0.862441796875,0.862342421875,0.862230625,0.862262265625,0.86258453125,0.86202046875,0.862435078125
1604945253251,0.86159890625,0.86195578125,0.861908984375,0.861831484375,0.861726796875,0.861620234375,0.861647421875,0.8619671875,0.861399140625,0.861809921875
1604945266687,0.862629140625,0.8630075,0.862967265625,0.862878046875,0.862789375,0.862673203125,0.86269328125,0.86300328125,0.862460078125,0.862874140625
1604945280046,0.862370546875,0.8627553125,0.862713046875,0.862631328125,0.862548515625,0.862436015625,0.862448203125,0.862764140625,0.8622153125,0.862634375
1604945293521,0.8615228125,0.861891328125,0.861851875,0.861762265625,0.86167734375,0.8615575,0.861577265625,0.861884453125,0.861338515625,0.861748515625
1604945306944,0.86238125,0.862740078125,0.862698359375,0.86261125,0.862523671875,0.862405859375,0.86244328125,0.8627475,0.862178984375,0.862597578125
